date,crop_name,category,min_price,max_price,avg_price
2022-02-21,Corn,Grains,8.5,35.0,18.53
2022-02-21,Cucumber,Vegetables,2.0,400.0,23.02
2022-02-21,Cumin,Herbs & Spices,89.01,240.0,178.43
2022-02-21,Eggplant,Vegetables,17.9,26.85,22.37
2022-02-21,Garlic,Vegetables,35.69,53.54,44.62
2022-02-21,Carrot,Vegetables,18.14,27.21,22.67
2022-02-22,Guava,Fruits,6.7,120.0,31.1
2022-02-22,Lemon,Fruits,7.0,600.0,38.84
2022-02-22,Mango,Fruits,30.0,700.0,145.72
2022-02-22,Mint,Herbs & Spices,14.51,21.76,18.13
2022-02-22,Okra,Vegetables,31.37,47.05,39.21
2022-02-22,Onion,Vegetables,20.61,30.92,25.77
2022-02-22,Orange,Fruits,5.0,120.0,41.34
2022-02-22,Rice,Grains,15.25,75.0,28.67
2022-02-22,Potato,Vegetables,9.38,14.07,11.72
2022-02-22,Tomato,Vegetables,12.31,18.47,15.39
2022-02-22,Turmeric,Herbs & Spices,9.0,210.0,67.85
2022-02-22,Watermelon,Fruits,5.0,40.0,18.43
2022-02-22,Wheat,Grains,12.01,57.49,19.92
2022-02-22,Green Onion,Vegetables,7.13,10.7,8.91
2022-02-22,Pomegranate,Fruits,4.0,170.0,61.07
2022-02-22,Green Hot Pepper,Vegetables,4.4,600.0,52.64
2022-02-22,Green Beans,Vegetables,6.0,400.0,44.23
2022-02-22,Grapes,Fruits,37.86,56.79,47.33
2022-02-22,Banana,Fruits,2.0,450.0,29.18
2022-02-22,Barley,Grains,17.0,27.13,21.15
2022-02-22,Bell Pepper,Vegetables,2.0,120.0,49.64
2022-02-22,Black pepper,Herbs & Spices,215.0,600.0,474.21
2022-02-22,Cabbage,Vegetables,2.0,500.0,18.5
2022-02-22,Cantaloupe,Fruits,3.0,80.0,25.74
2022-02-22,Carrot,Vegetables,17.8,26.7,22.25
2022-02-22,Apple,Fruits,4.0,210.0,67.77
2022-02-22,Corn,Grains,14.54,21.81,18.18
2022-02-22,Cucumber,Vegetables,3.0,300.0,21.61
2022-02-22,Cumin,Herbs & Spices,73.75,240.0,177.13
2022-02-22,Eggplant,Vegetables,17.48,26.22,21.85
2022-02-22,Garlic,Vegetables,2.0,700.0,43.47
2022-02-22,Ginger,Herbs & Spices,5.0,500.0,29.92
2022-02-22,Coriander Leaves,Herbs & Spices,11.48,17.22,14.35
2022-02-23,Guava,Fruits,3.0,115.0,30.64
2022-02-23,Lemon,Fruits,8.0,500.0,38.7
2022-02-23,Mango,Fruits,25.0,1100.0,169.19
2022-02-23,Mint,Herbs & Spices,15.29,22.94,19.12
2022-02-23,Okra,Vegetables,31.33,46.99,39.16
2022-02-23,Onion,Vegetables,20.81,31.22,26.01
2022-02-23,Orange,Fruits,5.0,120.0,41.95
2022-02-23,Rice,Grains,15.4,80.0,29.31
2022-02-23,Potato,Vegetables,9.54,14.31,11.93
2022-02-23,Tomato,Vegetables,12.35,18.53,15.44
2022-02-23,Turmeric,Herbs & Spices,9.0,182.0,71.27
2022-02-23,Watermelon,Fruits,5.0,45.0,17.9
2022-02-23,Wheat,Grains,10.01,52.15,19.91
2022-02-23,Green Onion,Vegetables,7.34,11.01,9.17
2022-02-23,Pomegranate,Fruits,4.0,170.0,60.51
2022-02-23,Green Hot Pepper,Vegetables,4.5,700.0,54.7
2022-02-23,Apple,Fruits,8.0,160.0,68.71
2022-02-23,Grapes,Fruits,37.69,56.54,47.12
2022-02-23,Green Beans,Vegetables,6.0,500.0,46.92
2022-02-23,Banana,Fruits,3.5,450.0,29.82
2022-02-23,Barley,Grains,18.0,28.0,21.53
2022-02-23,Bell Pepper,Vegetables,4.0,120.0,45.5
2022-02-23,Cabbage,Vegetables,14.2,21.3,17.75
2022-02-23,Cantaloupe,Fruits,2.0,75.0,23.58
2022-02-23,Carrot,Vegetables,17.9,26.85,22.37
2022-02-23,Black pepper,Herbs & Spices,300.0,520.0,474.44
2022-02-23,Corn,Grains,14.79,22.18,18.48
2022-02-23,Cucumber,Vegetables,3.0,400.0,21.73
2022-02-23,Cumin,Herbs & Spices,76.69,240.0,179.53
2022-02-23,Eggplant,Vegetables,17.76,26.64,22.2
2022-02-23,Garlic,Vegetables,2.5,138.0,42.18
2022-02-23,Ginger,Herbs & Spices,5.0,100.0,29.0
2022-02-23,Coriander Leaves,Herbs & Spices,10.9,16.34,13.62
2022-02-24,Onion,Vegetables,20.67,31.0,25.83
2022-02-24,Guava,Fruits,3.0,4500.0,124.15
2022-02-24,Lemon,Fruits,6.0,80.0,35.89
2022-02-24,Mango,Fruits,5.0,1100.0,164.26
2022-02-24,Mint,Herbs & Spices,11.17,16.76,13.96
2022-02-24,Okra,Vegetables,2.0,400.0,39.18
2022-02-24,Orange,Fruits,5.0,120.0,41.07
2022-02-24,Watermelon,Fruits,4.0,40.0,17.44
2022-02-24,Pear,Fruits,50.0,65.0,58.0
2022-02-24,Pomegranate,Fruits,4.0,170.0,60.66
2022-02-24,Potato,Vegetables,9.03,13.55,11.29
2022-02-24,Rice,Grains,13.0,75.0,29.01
2022-02-24,Tomato,Vegetables,11.83,17.75,14.79
2022-02-24,Turmeric,Herbs & Spices,16.0,321.0,74.93
2022-02-24,Green Onion,Vegetables,6.97,10.46,8.71
2022-02-24,Wheat,Grains,13.8,56.29,19.87
2022-02-24,Green Hot Pepper,Vegetables,43.41,65.12,54.27
2022-02-24,Carrot,Vegetables,21.85,32.78,27.31
2022-02-24,Grapes,Fruits,113.18,169.77,141.47
2022-02-24,Apple,Fruits,8.0,8000.0,102.07
2022-02-24,Banana,Fruits,2.5,3000.0,37.77
2022-02-24,Barley,Grains,18.0,27.5,21.41
2022-02-24,Bell Pepper,Vegetables,3.5,110.0,46.88
2022-02-24,Black pepper,Herbs & Spices,215.0,520.0,474.78
2022-02-24,Cabbage,Vegetables,2.0,400.0,17.36
2022-02-24,Cantaloupe,Fruits,3.0,60.0,23.26
2022-02-24,Green Beans,Vegetables,6.0,500.0,47.47
2022-02-24,Corn,Grains,14.87,22.3,18.59
2022-02-24,Cucumber,Vegetables,2.5,400.0,23.11
2022-02-24,Cumin,Herbs & Spices,90.74,240.0,176.41
2022-02-24,Eggplant,Vegetables,17.57,26.35,21.96
2022-02-24,Garlic,Vegetables,3.02,800.0,45.05
2022-02-24,Ginger,Herbs & Spices,4.0,300.0,29.04
2022-02-24,Coriander Leaves,Herbs & Spices,12.57,18.86,15.71
2022-02-25,Green Onion,Vegetables,7.65,11.48,9.56
2022-02-25,Guava,Fruits,3.0,105.0,29.48
2022-02-25,Lemon,Fruits,8.0,600.0,38.89
2022-02-25,Mint,Herbs & Spices,15.68,23.52,19.6
2022-02-25,Okra,Vegetables,3.0,300.0,38.7
2022-02-25,Onion,Vegetables,20.93,31.4,26.16
2022-02-25,Orange,Fruits,6.0,120.0,43.71
2022-02-25,Rice,Grains,13.95,80.0,28.61
2022-02-25,Potato,Vegetables,9.53,14.29,11.91
2022-02-25,Green Hot Pepper,Vegetables,42.28,63.42,52.85
2022-02-25,Tomato,Vegetables,12.07,18.11,15.09
2022-02-25,Turmeric,Herbs & Spices,16.0,270.0,77.81
2022-02-25,Watermelon,Fruits,4.0,50.0,18.19
2022-02-25,Wheat,Grains,11.21,48.0,19.95
2022-02-25,Pomegranate,Fruits,4.0,180.0,61.11
2022-02-25,Green Beans,Vegetables,6.0,400.0,43.6
2022-02-25,Mango,Fruits,25.0,700.0,159.09
2022-02-25,Ginger,Herbs & Spices,6.0,500.0,30.67
2022-02-25,Grapes,Fruits,3.0,110.0,43.59
2022-02-25,Apple,Fruits,9.0,180.0,70.19
2022-02-25,Banana,Fruits,2.5,450.0,29.34
2022-02-25,Barley,Grains,18.0,28.25,21.31
2022-02-25,Bell Pepper,Vegetables,3.0,110.0,46.03
2022-02-25,Cabbage,Vegetables,14.03,21.05,17.54
2022-02-25,Cantaloupe,Fruits,4.0,60.0,23.12
2022-02-25,Black pepper,Herbs & Spices,215.0,600.0,478.69
2022-02-25,Coriander Leaves,Herbs & Spices,12.47,18.71,15.59
2022-02-25,Corn,Grains,14.8,22.19,18.49
2022-02-25,Cucumber,Vegetables,17.09,25.64,21.36
2022-02-25,Cumin,Herbs & Spices,90.33,240.0,172.8
2022-02-25,Eggplant,Vegetables,17.4,26.1,21.75
2022-02-25,Garlic,Vegetables,35.63,53.45,44.54
2022-02-25,Carrot,Vegetables,2.0,600.0,21.57
2022-02-26,Onion,Vegetables,20.94,31.4,26.17
2022-02-26,Guava,Fruits,6.5,100.0,30.05
2022-02-26,Lemon,Fruits,5.03,500.0,38.31
2022-02-26,Mango,Fruits,25.0,700.0,160.97
2022-02-26,Mint,Herbs & Spices,15.98,23.97,19.97
2022-02-26,Okra,Vegetables,7.5,400.0,38.32
2022-02-26,Orange,Fruits,5.0,140.0,45.19
2022-02-26,Wheat,Grains,13.0,52.15,19.9
2022-02-26,Pomegranate,Fruits,4.0,180.0,59.52
2022-02-26,Potato,Vegetables,2.0,350.0,12.2
2022-02-26,Rice,Grains,18.0,75.0,28.44
2022-02-26,Tomato,Vegetables,12.07,18.11,15.09
2022-02-26,Turmeric,Herbs & Spices,16.0,321.0,82.28
2022-02-26,Watermelon,Fruits,5.0,35.0,17.21
2022-02-26,Green Onion,Vegetables,7.36,11.05,9.21
2022-02-26,Peach,Fruits,10.0,12.0,11.0
2022-02-26,Green Hot Pepper,Vegetables,43.76,65.63,54.7
2022-02-26,Black pepper,Herbs & Spices,400.0,600.0,489.26
2022-02-26,Grapes,Fruits,5.0,220.0,48.14
2022-02-26,Green Beans,Vegetables,6.0,500.0,46.02
2022-02-26,Banana,Fruits,3.0,450.0,29.91
2022-02-26,Barley,Grains,18.0,42.0,21.24
2022-02-26,Bell Pepper,Vegetables,10.0,110.0,45.4
2022-02-26,Cabbage,Vegetables,30.57,45.86,38.22
2022-02-26,Cantaloupe,Fruits,5.0,55.0,22.58
2022-02-26,Carrot,Vegetables,17.44,26.16,21.8
2022-02-26,Apple,Fruits,10.0,240.0,72.23
2022-02-26,Corn,Grains,12.11,44.51,18.85
2022-02-26,Cucumber,Vegetables,17.38,26.07,21.73
2022-02-26,Cumin,Herbs & Spices,48.0,311.0,178.39
2022-02-26,Eggplant,Vegetables,17.45,26.17,21.81
2022-02-26,Garlic,Vegetables,3.0,800.0,46.52
2022-02-26,Ginger,Herbs & Spices,5.0,500.0,30.83
2022-02-26,Coriander Leaves,Herbs & Spices,11.17,16.75,13.96
2022-02-27,Guava,Fruits,10.0,80.0,27.56
2022-02-27,Lemon,Fruits,10.0,600.0,43.36
2022-02-27,Mango,Fruits,28.0,600.0,134.56
2022-02-27,Mint,Herbs & Spices,15.61,23.41,19.51
2022-02-27,Okra,Vegetables,5.0,300.0,38.79
2022-02-27,Onion,Vegetables,2.0,500.0,26.67
2022-02-27,Orange,Fruits,6.0,90.0,34.43
2022-02-27,Rice,Grains,13.0,55.0,27.96
2022-02-27,Potato,Vegetables,3.0,350.0,12.26
2022-02-27,Tomato,Vegetables,2.0,250.0,14.43
2022-02-27,Turmeric,Herbs & Spices,60.0,89.5,70.94
2022-02-27,Watermelon,Fruits,5.0,60.0,17.85
2022-02-27,Wheat,Grains,15.45,23.17,19.31
2022-02-27,Green Onion,Vegetables,6.88,10.31,8.6
2022-02-27,Pomegranate,Fruits,10.0,125.0,52.8
2022-02-27,Green Hot Pepper,Vegetables,8.0,600.0,55.79
2022-02-27,Black pepper,Herbs & Spices,480.0,504.0,495.38
2022-02-27,Grapes,Fruits,10.0,90.0,41.76
2022-02-27,Apple,Fruits,20.0,180.0,70.68
2022-02-27,Banana,Fruits,4.0,450.0,30.58
2022-02-27,Barley,Grains,12.0,22.7,20.06
2022-02-27,Bell Pepper,Vegetables,9.0,100.0,46.6
2022-02-27,Cabbage,Vegetables,2.0,500.0,17.23
2022-02-27,Cantaloupe,Fruits,5.0,35.0,18.64
2022-02-27,Carrot,Vegetables,3.0,700.0,21.96
2022-02-27,Green Beans,Vegetables,7.0,400.0,49.6
2022-02-27,Corn,Grains,13.0,23.0,18.08
2022-02-27,Cucumber,Vegetables,17.53,26.3,21.92
2022-02-27,Cumin,Herbs & Spices,170.0,185.0,177.5
2022-02-27,Eggplant,Vegetables,2.0,400.0,20.76
2022-02-27,Garlic,Vegetables,3.5,700.0,51.56
2022-02-27,Ginger,Herbs & Spices,7.0,500.0,32.06
2022-02-27,Coriander Leaves,Herbs & Spices,8.46,12.69,10.57
2022-02-28,Guava,Fruits,5.0,110.0,30.38
2022-02-28,Lemon,Fruits,5.23,92.0,36.62
2022-02-28,Mango,Fruits,20.0,600.0,140.91
2022-02-28,Mint,Herbs & Spices,13.1,19.65,16.37
2022-02-28,Okra,Vegetables,3.5,400.0,38.3
2022-02-28,Onion,Vegetables,20.39,30.59,25.49
2022-02-28,Orange,Fruits,5.0,120.0,42.21
2022-02-28,Potato,Vegetables,9.66,14.49,12.07
2022-02-28,Pear,Fruits,80.0,120.0,100.0
2022-02-28,Pomegranate,Fruits,48.22,72.32,60.27
2022-02-28,Rice,Grains,13.0,90.0,28.69
2022-02-28,Tomato,Vegetables,11.76,17.64,14.7
2022-02-28,Turmeric,Herbs & Spices,16.0,320.0,75.74
2022-02-28,Green Onion,Vegetables,7.42,11.14,9.28
2022-02-28,Wheat,Grains,10.0,51.47,20.11
2022-02-28,Peach,Fruits,7.0,9.0,8.0
2022-02-28,Watermelon,Fruits,5.0,40.0,17.5
2022-02-28,Green Hot Pepper,Vegetables,44.45,66.67,55.56
2022-02-28,Grapes,Fruits,36.47,54.7,45.58
2022-02-28,Green Beans,Vegetables,7.0,500.0,43.65
2022-02-28,Apple,Fruits,10.0,240.0,71.68
2022-02-28,Banana,Fruits,3.0,500.0,30.56
2022-02-28,Barley,Grains,16.71,25.07,20.89
2022-02-28,Bell Pepper,Vegetables,5.0,120.0,46.09
2022-02-28,Cabbage,Vegetables,13.23,19.84,16.53
2022-02-28,Cantaloupe,Fruits,5.0,55.0,22.43
2022-02-28,Black pepper,Herbs & Spices,210.0,520.0,481.37
2022-02-28,Coriander Leaves,Herbs & Spices,12.64,18.96,15.8
2022-02-28,Corn,Grains,14.9,22.35,18.62
2022-02-28,Cucumber,Vegetables,17.96,26.94,22.45
2022-02-28,Cumin,Herbs & Spices,90.7,246.05,170.53
2022-02-28,Eggplant,Vegetables,17.47,26.21,21.84
2022-02-28,Garlic,Vegetables,3.5,700.0,44.44
2022-02-28,Ginger,Herbs & Spices,5.0,600.0,32.59
2022-02-28,Carrot,Vegetables,17.87,26.8,22.33
2022-03-01,Orange,Fruits,5.0,100.0,42.8
2022-03-01,Guava,Fruits,5.0,120.0,30.62
2022-03-01,Lemon,Fruits,4.76,90.0,36.8
2022-03-01,Mango,Fruits,35.0,600.0,135.74
2022-03-01,Okra,Vegetables,7.75,100.0,35.91
2022-03-01,Onion,Vegetables,2.0,80.0,24.91
2022-03-01,Peach,Fruits,8.0,10.0,9.0
2022-03-01,Green Onion,Vegetables,8.91,13.37,11.14
2022-03-01,Potato,Vegetables,9.14,13.71,11.42
2022-03-01,Rice,Grains,10.0,360.0,28.59
2022-03-01,Tomato,Vegetables,2.0,80.0,14.57
2022-03-01,Turmeric,Herbs & Spices,15.0,94.99,70.18
2022-03-01,Watermelon,Fruits,5.0,40.0,18.76
2022-03-01,Wheat,Grains,14.0,50.0,19.7
2022-03-01,Pomegranate,Fruits,3.0,135.0,58.47
2022-03-01,Green Hot Pepper,Vegetables,9.0,180.0,55.7
2022-03-01,Mint,Herbs & Spices,14.05,21.08,17.56
2022-03-01,Grapes,Fruits,8.0,220.0,44.97
2022-03-01,Banana,Fruits,4.0,85.0,27.49
2022-03-01,Barley,Grains,18.6,23.65,21.0
2022-03-01,Bell Pepper,Vegetables,10.0,105.0,42.1
2022-03-01,Black pepper,Herbs & Spices,400.0,506.0,474.38
2022-03-01,Cabbage,Vegetables,2.0,62.0,15.16
2022-03-01,Cantaloupe,Fruits,8.0,50.0,23.73
2022-03-01,Carrot,Vegetables,2.0,114.0,17.54
2022-03-01,Apple,Fruits,13.33,162.0,69.47
2022-03-01,Corn,Grains,12.71,35.0,18.47
2022-03-01,Cucumber,Vegetables,4.0,80.0,20.56
2022-03-01,Green Beans,Vegetables,14.0,80.0,41.51
2022-03-01,Cumin,Herbs & Spices,155.0,215.7,184.74
2022-03-01,Eggplant,Vegetables,2.0,66.0,19.94
2022-03-01,Garlic,Vegetables,4.5,170.0,41.13
2022-03-01,Ginger,Herbs & Spices,6.0,80.0,29.05
2022-03-01,Coriander Leaves,Herbs & Spices,8.83,13.24,11.03
2022-03-02,Lemon,Fruits,10.0,500.0,40.65
2022-03-02,Mango,Fruits,25.0,600.0,122.21
2022-03-02,Mint,Herbs & Spices,15.56,23.34,19.45
2022-03-02,Okra,Vegetables,2.8,400.0,37.46
2022-03-02,Onion,Vegetables,20.17,30.26,25.22
2022-03-02,Orange,Fruits,5.0,100.0,42.84
2022-03-02,Peach,Fruits,7.0,9.0,8.0
2022-03-02,Rice,Grains,10.0,180.0,28.56
2022-03-02,Pomegranate,Fruits,4.0,180.0,59.91
2022-03-02,Potato,Vegetables,9.27,13.9,11.59
2022-03-02,Tomato,Vegetables,11.55,17.32,14.43
2022-03-02,Turmeric,Herbs & Spices,16.0,110.0,69.42
2022-03-02,Watermelon,Fruits,5.0,48.0,18.61
2022-03-02,Wheat,Grains,10.0,48.0,20.02
2022-03-02,Guava,Fruits,5.0,110.0,30.4
2022-03-02,Pear,Fruits,80.0,120.0,100.0
2022-03-02,Green Onion,Vegetables,7.17,10.76,8.97
2022-03-02,Green Beans,Vegetables,6.0,300.0,40.25
2022-03-02,Apple,Fruits,6.5,260.0,71.61
2022-03-02,Green Hot Pepper,Vegetables,6.0,500.0,55.01
2022-03-02,Banana,Fruits,3.0,500.0,29.56
2022-03-02,Barley,Grains,18.5,26.5,21.52
2022-03-02,Bell Pepper,Vegetables,10.0,120.0,45.87
2022-03-02,Black pepper,Herbs & Spices,80.0,520.0,461.12
2022-03-02,Cantaloupe,Fruits,6.0,50.0,21.08
2022-03-02,Carrot,Vegetables,2.0,600.0,20.85
2022-03-02,Cabbage,Vegetables,2.0,300.0,15.96
2022-03-02,Corn,Grains,14.91,22.36,18.63
2022-03-02,Cucumber,Vegetables,16.97,25.46,21.21
2022-03-02,Cumin,Herbs & Spices,100.0,240.0,177.19
2022-03-02,Eggplant,Vegetables,16.96,25.45,21.21
2022-03-02,Garlic,Vegetables,3.0,800.0,44.61
2022-03-02,Ginger,Herbs & Spices,5.0,500.0,31.55
2022-03-02,Grapes,Fruits,35.59,53.38,44.49
2022-03-02,Coriander Leaves,Herbs & Spices,10.45,15.67,13.06
2022-03-03,Onion,Vegetables,19.68,29.52,24.6
2022-03-03,Guava,Fruits,3.0,110.0,28.15
2022-03-03,Lemon,Fruits,10.0,500.0,39.68
2022-03-03,Mango,Fruits,25.0,900.0,127.56
2022-03-03,Mint,Herbs & Spices,12.85,19.27,16.06
2022-03-03,Okra,Vegetables,3.5,400.0,37.62
2022-03-03,Orange,Fruits,5.0,100.0,41.51
2022-03-03,Green Onion,Vegetables,8.51,12.76,10.64
2022-03-03,Pomegranate,Fruits,3.0,160.0,58.68
2022-03-03,Potato,Vegetables,9.62,14.42,12.02
2022-03-03,Rice,Grains,12.0,75.0,28.6
2022-03-03,Tomato,Vegetables,11.3,16.95,14.13
2022-03-03,Turmeric,Herbs & Spices,15.68,202.0,73.07
2022-03-03,Watermelon,Fruits,5.0,40.19,16.07
2022-03-03,Pear,Fruits,60.0,70.0,65.0
2022-03-03,Green Hot Pepper,Vegetables,5.0,700.0,58.12
2022-03-03,Wheat,Grains,16.31,24.46,20.39
2022-03-03,Grapes,Fruits,33.62,50.43,42.03
2022-03-03,Green Beans,Vegetables,6.0,300.0,40.75
2022-03-03,Apple,Fruits,10.0,190.0,71.03
2022-03-03,Banana,Fruits,2.5,500.0,29.37
2022-03-03,Barley,Grains,18.21,25.81,21.32
2022-03-03,Bell Pepper,Vegetables,4.0,120.0,42.25
2022-03-03,Cabbage,Vegetables,12.37,18.56,15.47
2022-03-03,Cantaloupe,Fruits,6.0,62.0,22.51
2022-03-03,Black pepper,Herbs & Spices,215.0,520.0,474.89
2022-03-03,Coriander Leaves,Herbs & Spices,11.35,17.03,14.19
2022-03-03,Corn,Grains,15.2,22.81,19.01
2022-03-03,Cucumber,Vegetables,16.52,24.78,20.65
2022-03-03,Cumin,Herbs & Spices,86.19,240.0,173.36
2022-03-03,Eggplant,Vegetables,2.0,400.0,20.87
2022-03-03,Garlic,Vegetables,3.0,700.0,45.13
2022-03-03,Ginger,Herbs & Spices,5.0,500.0,31.44
2022-03-03,Carrot,Vegetables,2.5,600.0,21.54
2022-03-04,Onion,Vegetables,19.69,29.53,24.61
2022-03-04,Guava,Fruits,5.0,110.0,29.14
2022-03-04,Lemon,Fruits,3.0,500.0,39.88
2022-03-04,Mango,Fruits,15.0,600.0,87.93
2022-03-04,Mint,Herbs & Spices,14.66,21.99,18.32
2022-03-04,Okra,Vegetables,2.8,400.0,37.34
2022-03-04,Orange,Fruits,5.0,100.0,40.93
2022-03-04,Wheat,Grains,16.51,24.76,20.63
2022-03-04,Pear,Fruits,80.0,100.0,90.0
2022-03-04,Pomegranate,Fruits,4.0,170.0,57.99
2022-03-04,Potato,Vegetables,9.52,14.28,11.9
2022-03-04,Rice,Grains,14.0,75.0,28.02
2022-03-04,Tomato,Vegetables,11.45,17.17,14.31
2022-03-04,Turmeric,Herbs & Spices,16.0,178.0,74.52
2022-03-04,Green Onion,Vegetables,8.08,12.12,10.1
2022-03-04,Peach,Fruits,7.0,9.0,8.0
2022-03-04,Green Hot Pepper,Vegetables,6.0,500.0,56.78
2022-03-04,Watermelon,Fruits,6.0,32.0,15.83
2022-03-04,Grapes,Fruits,34.9,52.35,43.62
2022-03-04,Apple,Fruits,9.0,201.5,71.92
2022-03-04,Banana,Fruits,2.0,70.0,26.57
2022-03-04,Barley,Grains,18.46,25.14,21.34
2022-03-04,Bell Pepper,Vegetables,8.0,120.0,44.65
2022-03-04,Black pepper,Herbs & Spices,300.0,640.0,487.43
2022-03-04,Cabbage,Vegetables,2.5,400.0,15.94
2022-03-04,Cantaloupe,Fruits,7.5,62.5,22.62
2022-03-04,Green Beans,Vegetables,6.0,300.0,39.42
2022-03-04,Coriander Leaves,Herbs & Spices,11.71,17.57,14.64
2022-03-04,Corn,Grains,15.26,22.89,19.07
2022-03-04,Cucumber,Vegetables,2.0,300.0,20.28
2022-03-04,Cumin,Herbs & Spices,77.55,240.0,170.35
2022-03-04,Eggplant,Vegetables,2.0,400.0,20.54
2022-03-04,Garlic,Vegetables,2.51,800.0,44.22
2022-03-04,Ginger,Herbs & Spices,4.0,500.0,32.08
2022-03-04,Carrot,Vegetables,17.82,26.73,22.27
2022-03-05,Green Onion,Vegetables,7.48,11.22,9.35
2022-03-05,Guava,Fruits,6.0,84.0,30.33
2022-03-05,Lemon,Fruits,6.42,102.0,39.35
2022-03-05,Mango,Fruits,20.0,600.0,99.19
2022-03-05,Mint,Herbs & Spices,14.85,22.27,18.56
2022-03-05,Okra,Vegetables,2.8,101.0,34.03
2022-03-05,Onion,Vegetables,18.47,27.7,23.09
2022-03-05,Potato,Vegetables,9.61,14.41,12.01
2022-03-05,Peach,Fruits,8.0,10.0,9.0
2022-03-05,Pomegranate,Fruits,4.0,180.0,61.46
2022-03-05,Rice,Grains,17.0,75.0,28.33
2022-03-05,Tomato,Vegetables,11.15,16.72,13.94
2022-03-05,Turmeric,Herbs & Spices,16.0,152.5,73.8
2022-03-05,Watermelon,Fruits,5.0,42.0,15.82
2022-03-05,Green Hot Pepper,Vegetables,8.0,180.0,56.28
2022-03-05,Orange,Fruits,4.0,100.0,41.32
2022-03-05,Wheat,Grains,12.7,48.0,20.83
2022-03-05,Green Beans,Vegetables,6.0,88.0,35.64
2022-03-05,Ginger,Herbs & Spices,6.0,94.0,30.66
2022-03-05,Grapes,Fruits,35.25,52.87,44.06
2022-03-05,Apple,Fruits,10.0,8000.0,105.01
2022-03-05,Banana,Fruits,2.1,4000.0,38.51
2022-03-05,Barley,Grains,17.8,25.01,21.2
2022-03-05,Black pepper,Herbs & Spices,215.0,650.0,487.14
2022-03-05,Cabbage,Vegetables,2.0,49.0,14.82
2022-03-05,Cantaloupe,Fruits,2.0,62.5,24.34
2022-03-05,Bell Pepper,Vegetables,8.0,110.0,43.58
2022-03-05,Coriander Leaves,Herbs & Spices,12.34,18.51,15.42
2022-03-05,Corn,Grains,15.52,23.28,19.4
2022-03-05,Cucumber,Vegetables,15.66,23.49,19.57
2022-03-05,Cumin,Herbs & Spices,70.37,240.0,170.85
2022-03-05,Eggplant,Vegetables,2.0,70.0,19.67
2022-03-05,Garlic,Vegetables,3.0,130.0,41.2
2022-03-05,Carrot,Vegetables,2.0,122.0,20.24
2022-03-06,Onion,Vegetables,2.0,77.0,22.7
2022-03-06,Guava,Fruits,7.5,80.0,25.55
2022-03-06,Wheat,Grains,16.08,24.12,20.1
2022-03-06,Mango,Fruits,20.0,160.0,69.93
2022-03-06,Mint,Herbs & Spices,13.41,20.11,16.76
2022-03-06,Okra,Vegetables,5.0,110.0,34.74
2022-03-06,Orange,Fruits,5.0,75.0,30.8
2022-03-06,Green Onion,Vegetables,6.87,10.3,8.58
2022-03-06,Pomegranate,Fruits,6.0,125.0,53.73
2022-03-06,Potato,Vegetables,2.0,44.0,11.58
2022-03-06,Rice,Grains,13.0,56.0,28.1
2022-03-06,Tomato,Vegetables,10.48,15.72,13.1
2022-03-06,Turmeric,Herbs & Spices,73.0,90.0,84.0
2022-03-06,Watermelon,Fruits,5.0,34.0,17.53
2022-03-06,Pear,Fruits,80.0,120.0,100.0
2022-03-06,Green Hot Pepper,Vegetables,5.0,150.0,57.74
2022-03-06,Lemon,Fruits,18.0,90.0,37.41
2022-03-06,Grapes,Fruits,10.0,90.0,39.2
2022-03-06,Apple,Fruits,18.0,190.0,67.61
2022-03-06,Banana,Fruits,3.0,62.0,24.39
2022-03-06,Barley,Grains,19.2,25.0,21.35
2022-03-06,Bell Pepper,Vegetables,8.85,120.0,42.7
2022-03-06,Black pepper,Herbs & Spices,450.0,495.0,475.0
2022-03-06,Cabbage,Vegetables,2.0,80.0,14.68
2022-03-06,Cantaloupe,Fruits,6.0,30.0,17.5
2022-03-06,Green Beans,Vegetables,15.05,62.0,37.05
2022-03-06,Coriander Leaves,Herbs & Spices,8.59,12.89,10.74
2022-03-06,Corn,Grains,10.2,22.26,18.29
2022-03-06,Cucumber,Vegetables,16.21,24.31,20.26
2022-03-06,Cumin,Herbs & Spices,168.8,195.0,181.9
2022-03-06,Eggplant,Vegetables,2.0,63.0,18.59
2022-03-06,Garlic,Vegetables,3.5,100.0,39.34
2022-03-06,Ginger,Herbs & Spices,8.0,80.0,28.49
2022-03-06,Carrot,Vegetables,3.0,122.0,16.58
2022-03-07,Guava,Fruits,6.0,95.0,29.51
2022-03-07,Lemon,Fruits,5.89,800.0,45.56
2022-03-07,Mint,Herbs & Spices,10.37,15.55,12.96
2022-03-07,Okra,Vegetables,7.5,400.0,37.68
2022-03-07,Onion,Vegetables,18.87,28.31,23.59
2022-03-07,Orange,Fruits,4.0,100.0,44.11
2022-03-07,Peach,Fruits,5.0,7.0,6.0
2022-03-07,Rice,Grains,13.25,75.0,28.59
2022-03-07,Pomegranate,Fruits,4.0,170.0,61.52
2022-03-07,Potato,Vegetables,2.0,300.0,12.3
2022-03-07,Green Onion,Vegetables,7.1,10.64,8.87
2022-03-07,Tomato,Vegetables,11.28,16.91,14.1
2022-03-07,Turmeric,Herbs & Spices,16.0,151.0,72.02
